row_uid,record_key,interval_index,working_ion,canonical_host,group_id,eligible_for_baseline,partition,mixed_cv_fold,li_cv_fold
7d01e7e135de9e429ff66e228a8a825148cdc08f4484f5d12c093fd9c6053103,01a9a022301e5845d67ccd7ebd0484bf8f0237bbc5be0e53a9e2d4671af01f52,0,Mg,O:2|V:1,g_021ecf0f6698ebe4f66e100b8e368ba7170b72dda32419f51dae4f8d88e4fa50,True,development,3,
7d09da3cefe07fef06377611dc78780836524a835aed41d6c32e8a868b502308,390cad24948e49dbc7ee911e80fbc0be7af65c176d0f18cfad3b0bbcf248a63c,0,Li,Mn:1|O:2,g_000369223c9cf92980690254ce6978fa62ec9ea8df99c416b95219dd55162a3f,True,development,0,0
7d1993942bc02560a2a8b1fc303a8fcbbcdb303e3916dd96ad44901129c7ebe4,2bd78f366b1fc513f1c9f251b55141380621f4bc1048e9c5a7aa01e015dad486,0,Li,Co:3|Mn:2|O:16|Ti:3,g_7d1993942bc02560a2a8b1fc303a8fcbbcdb303e3916dd96ad44901129c7ebe4,True,development,5,5
7d208856e856f4f82ed1a1f208f9d5a2c1a1bdc64676caa02cc0348d59ed3d6b,92888ffb056e666664cb13d0bab50a419a32df748839d68332fddb5ba398b6d0,0,Zn,O:3|Ti:2,g_2adff33cb3731598defbb5a3df55702c3e28e2140c953d482eb3a83607a47a56,True,development,5,
7d2325a61402e16245c3c3526dd357098c018e38c3d58c6f1f1c7aa9f0f015f5,7ec5505e2b84fa0be754c91da68ab8eedb86885d74cf4dd06731ced1e953c306,0,Ca,Fe:2|Mo:3|O:12,g_324a68c064fa3cce6a0e985e782e6f9fa755df8888a8d738e5079d4e38995d5c,True,development,4,
7d334e241fc6e1d63c07c6c0612a7aab300cedcfbe77aa9d398e19b381873750,f5e168eb4ed575a6459bffeddf5f6fa4cc2b007672d7d88be9f1620765004119,0,Li,F:4|Mn:1,g_100cbe01d8e375e98c95418bfc7532077bac5f7f14e1f3956ebed09473adef37,True,development,5,9
7d3b3b5c2bd07ec145a3af94f738d76c2af89a2a026e3cd4f62d863bad71684f,09cbecae335a0fe7402dcc27fe1f088ba7ade3da4da46c2996a35b585c969a31,0,Na,C:1|O:7|P:1|Sb:1,g_7d3b3b5c2bd07ec145a3af94f738d76c2af89a2a026e3cd4f62d863bad71684f,True,held_out_Na,,
7d43bd5a37fe6f3cbf8b7954f3bbe2e5445073977860998e85ef5e0cb05489aa,e8e80d49d530f42d6697fa9094a32893871ff12b38493c682612fe145de86a84,0,Mg,Mo:1|S:2|Te:2|W:1,g_39d460b34f2c89e5078f3e3342a9c1f62c86308304faae1a912428e66fdc2662,True,development,2,
7d48c9b56616162deb7e3ae9a5241c80179462948e677bc1ab53fd1f86c70ef8,3468e52a906012c09662441493a6e35edc9bec1198d8cef07fd3d1dd47d87df2,0,Zn,O:2|V:1,g_021ecf0f6698ebe4f66e100b8e368ba7170b72dda32419f51dae4f8d88e4fa50,True,development,3,
7d4b96a20c7f825163854416849d931c2ca3615a8a652cbf3fbb568847c63484,8cc560f942518e7e68d9b0299ce672b99c4441edd5abe92e9c819ba9e0ab4a7a,0,Li,C:1|Cu:1|O:3,g_0d4b802e28e4a66f78a56933e7b0e6971b4cbb393598f38e383a3517bb67461b,True,development,2,1
7d51b5ddb4e9c32c97edc97270165d7e71aeea87896a9601d4db881eb1b55ba1,4ca85e609f95630fd32da0be3053bdc683c5947d6eb0b49e44128c64bab08f17,0,Mg,F:1|Fe:1|O:1,g_0564806e0d868cd0a158e465509dfc57fcdac656b01dcf6292ee71a467681db3,True,development,7,
7d5bab855ace7dd1152a492c49042c2c07124d7eb3de17ad24222aee37f4d25b,191deadd46cf71ebb2523b9a295666e2a10d5d1a5bc2c42cc8ff12bbd9f96720,0,Zn,Ni:1|O:2,g_029fd0e11790286680d5565ba16ef792b28ef46ea05b58842748171417dd6662,True,development,2,
7d5e7b92523fe3b221bcb7814e019088953c28e1f3b78a719234c3281f73720d,0c95fdc734359c79acd9ec3ac9fd6ab0b3850bf3d23ef875e24680b51bed57be,0,Ca,Cu:1|O:2,g_0c122d5e5b3ec9c9a96e055d4575f2cb77656671dc32226c90f0ba4e75e16c8d,True,development,8,
7d5ed87931178ff9dc19e19866ca8a0a84234497fb475938ed6b0e3b1128b005,05c78bfb16bb76b69c0ad2a36b5e34a51a9faa1fe9363501ed904ae84893d3c7,0,Li,Ni:1|O:4|P:1,g_070780b88f32438ed377b99fc890e8e0388eca150c7d02b0731ab1806d718cba,True,development,2,9
7d5eeb5ae1c2d6e92603da1abc822c981c9f907addcb714bb07dab85ab1a31ad,cb48f28ea4cf70be8f7bd1b19b558e3e491c0b8e7487e2e5d6142a6e90814124,0,Li,Fe:1|O:4|V:1,g_38d4921c59dfa9ce9c1e87b144716f7ed0f8c12bc27438e5f7b1125fb729169d,True,development,3,4
7d6bfedb68dcb54a9ad883946e9313a7fcf199d403d5642655f49d5db07fba03,032e066ef0d4e23275ae82a13d1a09316fbc25e90dc008d6e6eeaecb5da848a4,0,Li,Nb:1|O:12|P:4,g_0f360cc3ffe79e69795018e14e670ab986aa889e3583ef4ac424944618078847,True,development,3,4
7d7adb6981c1ea0ef0fdcfa73752ae2fde3a1f7b562b2a082168382cb8e1266d,6f205f7cc33fdc6f59d01e999309e2b4a4c7623d7b08993c91a89725919b3eaf,0,Zn,O:2|Sn:1,g_00346dbd0917f5bbb8447c829911a1e9e8bfabcef2a3d4385f9830525fb9be7c,True,development,5,
7d7c98cec23957a1d1b9640ac08b9ccb281886752098fd21f8e969fb73121662,2a7778e4a8745b862d83771908449c5343b26efc0ede93a400373cf007ee4a54,0,Li,C:4|O:12|V:1,g_7d7c98cec23957a1d1b9640ac08b9ccb281886752098fd21f8e969fb73121662,True,development,7,0
7d7f8675c669ce08162eaf4498a7f98b50bd8397b19a9d033d26779547079856,946b64e446dc7bddd2304712bd397457a6c0536f3e2b5b3ae4c8317d0fed73d5,0,Mg,Bi:1|O:2,g_02cac3800c733383d33e5c059f7aff8b3e4d2621c6f517dec8f9ebd54c408e8c,True,development,7,
7d8221c6048cce10490debd7243f4cf9059f9399c6d81072185f444af5476915,f37fe2cee950397831de845039d90840d07771a56320854bb6ada5bba65a3b5a,0,Li,Ni:1|S:2,g_021f9de0787cbd8f4b2b73dbca7b482876af1278acc42d8e5a552a02b4d1b494,True,development,5,2
7d8556502bbfeac3dd3a8c7cc9a181168b407e965c122a742d41f6914877527d,706292c6f7617b90f49a558f9840ac1100d7614aafcba8a3b7657e1fd7e1e598,0,Mg,Bi:1|O:6|P:1,g_4e02de291b5d7eefa8fb3875646444947fb6ec7abba96b19140bb120114e58f2,True,development,5,
7d859d3f9127e24415d3042fd1a5a72f9865c82f9394f3ad52b9302b26ed03f9,d6953de7baa170605db6c9af7355331950f27af4291a48e81156c6bd0c0c731f,0,Mg,Fe:1|Na:1|O:2,g_56967bf1f7f919739f15f7c8b7445052769f8a50f551b5c8ca5fd7402da33462,True,development,1,
7d86b698c5ff05a40f316c23a0d1ff938324ae17d5fd3d0cd24e2db381b375b5,3f8e47e6b56fb943cb7c96246a5d51f1968e2df0fd183a7e8fc104c4abfaeba8,0,Li,Mn:5|Ni:3|O:16,g_7d86b698c5ff05a40f316c23a0d1ff938324ae17d5fd3d0cd24e2db381b375b5,True,development,8,7
7d8885b18a57f2dba9a012b830103417f80d8bf902060f3a3e5c50b3f1ab3a1c,2f958a0d474590ffb06091144bd2469f99f4e20ccad782b1ff4895277283d238,0,Li,Fe:1|O:4,g_51cd4634f3c5f21ba4af18133954de59e20cc3e8320240d6f092ba138ea24e68,True,development,4,8
7d90222acc2a03e8913a7f2e8fc0c89499074f9bc42bc80929df8a02b33e6a40,fe938a414ef1130eb1d068eb6baf1d70ce819474be7bee1d0f727295f2fe039f,0,Mg,Cr:1|O:6|Sb:1|Sr:2,g_7d90222acc2a03e8913a7f2e8fc0c89499074f9bc42bc80929df8a02b33e6a40,True,development,4,
7d91cbd842abd70b72bdee062c121b6baea1fcc95e46ed1d0178ae7b968dc385,27112142614f93452d846091c41d058a1fbf3f6073dcf8c339bf0f42f3f604c1,0,Ca,Ni:1|O:8|P:2|Sr:1,g_7d91cbd842abd70b72bdee062c121b6baea1fcc95e46ed1d0178ae7b968dc385,True,development,6,
7db0c22556f0c17d6db0490576c37727ef31c70e4a60ed6fc4a6591e06b4c940,d16a10fe04b2547b4e90c777bdc48fe0ce3eb09066b0130d14125c9958ed81b4,0,Li,Cr:1|F:2|O:8|P:2|V:1,g_18fc6e64bf9a1a464649662690b6f1b48022815624f2ff86fb0b8cc0c7a07253,True,development,8,5
7dbbe7c10d665842f9439e43b9e80d279ab2707604582e9947c696e0316886be,df9ca776a0ba6c177098e82f313c4ff71778d07968921aabf28e73de3e6e174f,0,Li,F:9|O:3|V:4,g_2f20f3d921223744205682c6900c4b6f621cae9d581b4cadde4bb317034ea95e,True,development,3,0
7dbed0185485e8c04a1e4cc9081ce56cdb6761c93b6aec6840f3953128969205,ac34a8adadf0cf1a50f79ab821b4eeb191d3f31aecac3aa42edd6b6bdbd5d915,0,Mg,F:5|Mn:6|O:7,g_04f29869461fc734ad9b07a3c2c90cfa8b75f444170ed8b1670bb227aa04c52a,True,development,9,
7dc3ae84a55b347cf403c8813cf57e292fb04a8789cad46e93112a59e9011eb2,de34b18986d89a7000ae16670765c9df665a736fe732fc4c3b637ca5f4d299d8,0,Li,Mn:1|O:7|P:2,g_04072eb3f33fd8eed1538dd2b1ca208fcf05d80abaeb502d310263cd9d8896b3,True,development,7,1
7dc73dbb5a6bf2201b1ad6c98dfdeda51c68407060729d12f00375c1a8d5b7e2,be4836eac02363dd3cabf575ef6045810ce21b984ccea376ac7c807d9a944ce6,0,Ca,Cr:1|O:2,g_0085b2798fe6287eca77a02dba1229a0c9b9266457d066598a62db4748f15cb0,True,development,6,
7de1d7686558f6982a597abe7e81b2aded2812f961dd89b3c8d5bf8fec6e12e2,c9c975b8a2385a3ba1f85f5dd8397c8a7a5e844b4ea2d724890edf51100fb477,0,Li,Fe:1|O:2,g_0770dbb8c670682d17d23e7c07387129564a9d791df79a93f722b76f2c7698de,True,development,4,8
7debd9307113534236b5f26e270b19152f3044c7a04f588a887507566dffb6af,5a7aa9ccffe0e9cf0918abfd17fedbb04be205649c36ab45097353bf8d95c3d2,0,Li,Cu:1|Fe:1|S:2,g_055dd74120f4dbe01f2134f678befb7aab5244c31c613fae768de4d2aec19cf7,True,development,5,1
7df16a5c4ddc3eb558487a182e132bacaac22db7b13fc3819d5ba148b70d6013,1af8c26da6cac870cfe933edac2c0eade7494f4465a91d6f3cb5c19d8a424eaa,0,Zn,Ca:1|Sb:1,g_7df16a5c4ddc3eb558487a182e132bacaac22db7b13fc3819d5ba148b70d6013,True,development,7,
7df189f649836f4b2d83767e9c4496d8d45848bfcffdc74124746174e5476344,e731afd6c7600c992d36b2d6a1b4cb903c64c8dceb56ec8be3bb4c0b18a65153,0,Al,Bi:1|Se:4,g_7df189f649836f4b2d83767e9c4496d8d45848bfcffdc74124746174e5476344,True,holdout,,
7e1d51e3a848924e53e9eb080ab00158bb7b91284e6d85e7d818a4ada9ff2e59,aaa35d05fb20d8d01763d02f47a7f0f6c857a7170628bbd49df24ae1427d1038,0,Mg,Co:2|Hg:1|O:4,g_7e1d51e3a848924e53e9eb080ab00158bb7b91284e6d85e7d818a4ada9ff2e59,True,holdout,,
7e3a01715869bd843a4ea19eda55118f38df40da34780af56564fc86d6076249,084aa017a0faf5ad98d2ed8c1317c291750eb36ece913e1bd19830e190ac603e,0,Zn,As:4|Ni:3|O:16,g_7e3a01715869bd843a4ea19eda55118f38df40da34780af56564fc86d6076249,True,development,7,
7e3ad22fdb61840c3114ca6bd326bd5e81f660099ffac50cae35877a39a4aa5a,8c7293c7dcc12c4ab06ac1f19ba347cb838fd6eede37d4fbaf51807cb72db61f,0,Li,Fe:10|Mg:1|O:16,g_7e3ad22fdb61840c3114ca6bd326bd5e81f660099ffac50cae35877a39a4aa5a,True,development,5,3
7e436758c105f3bc51324114736004deb27a81026f89f85fe68e3ac3ed1898e0,7cc9d9ca408776269a8afea97dab52ce57df8d2b3de193a6f2838921fadac08e,0,Al,Cr:1|O:3,g_071a7baba50cf6299ae773dc9ec3a450b199abab6b524f7950b618156042c08c,True,development,8,
7e46593576fc3b74cf49cad9a6e21efbf10ed67919532869b3ab8d2380a1b2b0,bda487cd7c58e48d8be38d80f33db4911d2dc8b4dad34b971d2b6629d2a2ce31,0,Li,Mn:3|O:16|Sn:3|Te:2,g_7e46593576fc3b74cf49cad9a6e21efbf10ed67919532869b3ab8d2380a1b2b0,True,development,8,8
7e4a71631297039d30f056fed59abedead65a52a9364a5c396a79ebe3ff4ec2b,d2aaa757669c82a9905cc1a3acb6ea927326a242cc9d90268e16618441c129dd,0,Li,C:2|Co:1|O:6,g_00674f382ed16f18ab77a1a69c3cdb37ce1a8882366d045b5cc60ed20a600092,True,development,7,9
7e4b281f7856200df9a76caed39231229e3a41943fec88e6a423e1a22a733fb9,20ebff27c3a07beaf64cf4f1def34a41d5d60005a0752f28bb17b0e2eb9b354e,0,Zn,Cr:1|O:10|Si:4,g_0c6bcac522016068c50fc8b43903872f39235dae376c47b8729499fd5a00746e,True,development,1,
7e5e52bf104fbc7c4a095a8eb81282f79dbbdac082b4d5d925dca86ec2773b6a,3fb8174ef6fc209ce55ef14416681a010bb763013f92582fad29f762380542ec,0,Ca,Bi:2|O:6|Pr:1,g_1a22d73a5fcb642c42cd8cc15ee76134491dd7b80f47f41e5d6283e046568939,True,development,4,
7e686690eb1c376813578574ef8d5583efaa1d7a2569dd2f8f55ded7ccad22c1,27eecbdb5c726713ea86a17a92f5f245f8954b6f7df260ca62ccc1564269242a,1,Li,Fe:1|O:7|P:2,g_007ea3189b7da0a645277a2ce86ae81eefa70d1fbc267a3963799ec77b7b3000,True,development,9,3
7e6e3c7d82adc0b11c214bd288a495d0a16c8db9fc2b02b5e5deab40bdd765b3,015ed45ef9ab579e0acbaf4dea4ee5ec573dc066f295df3e03b25b0236d731d7,0,Li,Mo:1|O:7|P:2,g_0b670c10e27b1c7c2964079793b6a26d65da62b2433a42747a0e55c2023ed69c,True,development,7,7
7e803cbfdbeea24b52f47bbf8e78598b87f46eecb8db01d5e4622b6960f1a558,01f3bad4e178e14a32fa0a4345dfcff2bb678d464c29da9ee633d20652c99835,1,Li,Al:2|Fe:1|O:6,g_2c0deb283d4bf8055349610cca1defa545507fb2d15bd9c27bffd923268d8f58,True,development,6,1
7e82b49cad85a5204ed61ca910070035e3383eb1286afa733b3d1420cd4d7e4d,1c19ab3bc8cb763b390d9ceb005f647ec6fa240ba8371a67bb9c9b410c904edf,1,Li,Co:3|Fe:3|Mn:2|O:16,g_7c8a9cfcb6809150a57cfe66f5132c7a3f2ad79e020d76a2a7f84f34e1b279a1,True,development,9,6
7e84a18f3d126f5e8b46751574ce76e575b598932e9ca314a0f7f7c25cf70fd4,ab25e921f9286c108463605cc163f14615ee456d7dde95e72bf4614f478de8ed,0,Li,Co:1|O:8|V:3,g_2a87e1bb556f0d602eb45e43f5cb5bb96bb37fd56e1af0f10775744c285f5b48,True,development,0,9
7e88672ac14bc46f7f6dab847bf8b6c3d493f785bd40670f1b1a2ff32e20be99,76de12ced6fb9e90da8cafa073a82ac24569897fcfa906dc094ea0d441fdd9cd,0,Li,Co:1|F:1|O:4|P:1,g_1cbb81891208ce50c1b2a64be1299384091bdb7a085be454fb308f1f65b0deec,True,development,3,1
7e998d68014add221bf245908a88ee5bbc2d8e72db0b0f35b460d1ea2b75d9c3,61db8d96075ce4b3e6a1c05e5fb12417e03464516cab914846536d9d0f3abea9,0,Li,C:1|Mn:1|O:7|P:1,g_06110851b48dce4fc9685b4550b246bb0437ea4d1d410c7b13c4c27646d179b1,True,development,3,5
7ea51c47ccc1b713cf50767918bb165a7b48fa006b16e73f2d2991c29df0a91c,5d5a3882c0fd356690f2d100a963c843f5d81e8e4ce37d842c1f27c8222a54fc,0,Mg,Ba:2|Cu:1|O:6|Te:1,g_7ea51c47ccc1b713cf50767918bb165a7b48fa006b16e73f2d2991c29df0a91c,True,development,1,
7eb30ebeebab43672d37b50e4fc009df28058de513758c4aa983fafe4979b033,15f905e689749739f0057998f2c9b55e8a4f285bb208880d89729fdaa8fc7726,0,Li,Co:13|O:28,g_6eace6b2d7f7e51f407ddcd8d0be52301226309950836b4c60d9db59ef0d671a,True,development,2,3
7eb8c23d2372a63b401bbd5f7e4987329eb8e9911fffa07974ef89d32ce8d72f,e66e3de88e79d150052529613b4b3942c398aac4c7dc495aa96c7cfbf4bc554c,0,Li,F:7|O:5|V:4,g_0def718cc6b1efd3d2ae48a0dfd7a0f5b6e3431d0351389f4de207f980e14d00,True,development,6,9
7eba2c70142891c7b9d60800091ecbec5a96e6cd16e8ed2340b634eb5de47cb0,552bb1521e13b6daa23cd0c8f50c0983e17a123ecdf3db1acea452be42c778cd,1,Li,Fe:1|O:7|P:2,g_007ea3189b7da0a645277a2ce86ae81eefa70d1fbc267a3963799ec77b7b3000,True,development,9,3
7ebb344a174b6b49317445e6d34273fc55a71aa7d17c247e438dc29428131bdc,153d2d918098d0ea04cf198142ef46513f983569d36f56961aab48754f5f73a2,0,Mg,F:1|Mn:1|O:1,g_170c854b9186607726a336b1daa56949ed6894d30270cf5fc7b935887785c851,True,development,4,
7ebd48f8dace3da508d27a8a975f3948ef5fc195ebc81ccbedee8f036ac73bdf,db9108ef34ef279260dc78897091f0b0056d44cd8fff780a0d1b59862d12affb,0,Li,Mn:1|O:8|V:3,g_0038a432b254299030f98a815979dbf9b24c67afc61222061d1b82e23be0912f,True,development,6,1
7ecd4bad9311e9619518fdeaea470393fdc7cee250e488945d36a438e5c7317e,82f5e94ea17fe90f6659534b0da9298aa1bd312d1f0d2f532d652dfc82a0728e,0,Mg,Ni:1|O:7|P:2,g_0b9d886ed2ae552efa3a3b92f99e1f67e671d00e7c450e5d8a42f7874c981a9c,True,development,8,
7ed40e9c9b9b3f8ee21cf7c64a32f1f9e04ed0c5a32f8e8eb5cb6126435d545c,430f005e2528b6bbb6f559e5b3396138ef523ff01f1afa09ede82ef03035d554,0,Li,F:1|O:4|P:1|W:1,g_7ed40e9c9b9b3f8ee21cf7c64a32f1f9e04ed0c5a32f8e8eb5cb6126435d545c,True,holdout,,
7ed53ea7253c06e3e89b3e9585a5971dbfdb3d2847c658f9e6b4d465bee7bef4,61cfb2ba808a65c263a69db6afbb4672c3953997cdf6ee887de633180152e0f0,0,Li,F:4|Fe:3|O:2,g_7ed53ea7253c06e3e89b3e9585a5971dbfdb3d2847c658f9e6b4d465bee7bef4,True,development,6,4
7edf9fdbe7f6c907fbc7f7ebbc491c07f4e1a07dbade5f8f27355efc54716cd6,bba210b8c40723c5b9ba0030e5454554db6143792dce28ef89530c2db5c16e42,0,K,Cl:6|Mo:1,g_36e252b7e087644d55f7eeaad2f2b9916d1a366bc10a03f162e0a2ee5cdca7ec,True,held_out_K,,
7ee53e3b5ea5297362595ad73bfb8aebfe8fee315cae49108565a0e6cb730dec,427eff560b8d3fe6c2bc5750604e1eb9f3c71e5c35830b5b4f93d399af8679bc,0,Zn,Mg:1|Mn:4|O:8,g_000369223c9cf92980690254ce6978fa62ec9ea8df99c416b95219dd55162a3f,True,development,0,
7ee595464a15840adf5e87a7800a829382c4f51d1e8b8fb6b14a6556ff0f9818,4b00ac5bdec4d1c834314bdbb1c99fd3c7175c6bf46b65eb31149cf4afdfa7d1,0,Ca,Cr:2|O:5,g_0e5df09db5a7dbdb6a919e6cd04081b7f4ed37e5797b2e6ba9644d4dc5c1ad13,True,development,5,
7eea957f162511ee17cbfc75d1708cef01ffd816beeb08ea9785a27b44458376,b53e87e23151dbebb9d881336f026c4a9c22d772dfeb1028592116693ad29fb2,0,Li,C:3|Fe:2|O:9,g_05f343c20196ee93482cbed359fc6e85557b98b23efa0ff028dffe31b3643573,True,development,0,5
7efe88c9f48b920821eca788adb91f0ac452642efd76f12c7cdab5625e540477,09b05b6148b0ccb4c5c59ff92b10c207ced672dd39d53ed98be16bfc5e71003f,0,Li,Mn:1|Ni:1|O:8|P:2,g_0195bb9f27999dc113d116e948ec6de4c88a11f49d748eb2ee6a6ee4f3c37bf6,True,development,1,2
7f03ebf29a7cdfe2cca3f3a3c704d568ff6075374defb7bd21c6a95059139104,0a2742c6a839c236056abbd18b79d8f5a62152a670275f8460d03c10ead6f44b,0,Li,Ni:1|O:2,g_029fd0e11790286680d5565ba16ef792b28ef46ea05b58842748171417dd6662,True,development,2,6
7f0bb7795f4a142da5ab07c0092aa1046dae4de7ed34170d302605809b5c82f5,823c5fb4da237a3f05729f1dd7fca6bba6d82361bd0c0cdb3062b377cdcbfd47,0,Mg,F:1|Mn:1|O:1,g_170c854b9186607726a336b1daa56949ed6894d30270cf5fc7b935887785c851,True,development,4,
7f0bcf91ef505d0d3f3c7cbaf225e370084a11762a3c0c870da8bf7b61f3da09,de4b379cae648af149f40320a4d2fdb4bc79b422551f1ff1415187f8d7bcde85,0,Mg,Co:2|K:1|Mo:2|O:10,g_7f0bcf91ef505d0d3f3c7cbaf225e370084a11762a3c0c870da8bf7b61f3da09,True,development,2,
7f0ff7e6d0e23fc3e2bd8fa10e32d961b82f26733503771f30f40ae4fcf9e220,c9d3466b10632c219e3218716c1bab7030ac6e1b24aaa0585c15283b0d80f295,0,Zn,As:1|O:5|V:1,g_0c6fb8bc559e59d78a8186d1b818b878855236ddfb331df7be425ef63dc7748a,True,development,0,
7f16f528ff1d4eee9e4b5f281d3ad4d89359b6a06c550d2f32befae079f73e6d,63124398755ed70187c939cc296bfb60299df8e0f6e32f31710a203c43f0fd1e,0,Li,F:5|V:1,g_053c649432ccd2d843dd241aa0c23e4ef1101c823b3f090abce6e3e37f3f8c41,True,development,8,4
7f2329341d863b3d77741d11a0f47c2a2567dc59ba1ceacc76254bffeb2f81fa,9b0fecbf691b95c70c53aa715171f36ca4f973228956c1404c7eb8a7ddd59c30,1,Li,As:1|C:1|Mn:1|O:7,g_61cf453a123e22f1c519e806f7d89b6b7ebcaec4a0ef8194b5ccbfd4fb591cd1,True,development,8,9
7f2b6cd02e8b449de17ae9fe22002d25f28726ba7559dca0ead69eb0528ddf96,38bb87ba02306d2eb5a7c511e81f285c403d25d19201628dd372dc2da199ba93,0,Li,Mn:1|O:7|P:2,g_04072eb3f33fd8eed1538dd2b1ca208fcf05d80abaeb502d310263cd9d8896b3,True,development,7,1
7f367a5c8e88cd6cea0e8422de5398c637294564b6973ada315647d0205d7628,0111697cf7b01045684fd5712270fbc82c0a8118c17c03db4b27e77f94695f67,0,Li,Mn:3|O:8|Ti:1,g_03f43837440e57459cfc58083a33548ddbfa01ba9b328876e093ea440ee02f67,True,development,2,3
7f4947d6c27b31a74bd8590a96a932579d6741d261689d8c89e6fe4c83a2b3f6,7b3b5b576b2557d12fd5149215371c2744fbb270869b85fdc9cc8f6a09fc1721,0,Ca,O:7|P:2|V:1,g_1776c96796b668453ebab3db17caba807c644cc34558c5c8bfca9079448ecf68,True,development,3,
7f4c2d0aeb11f0cb1e4d929105da9934d853ea555aa8219ee1341b181d23d60d,db220365b31bc240d5b1ca9929de5dff6bc49e84fe3b6263b4bd21064051abb9,0,Li,O:29|P:8|Sn:3,g_7f4c2d0aeb11f0cb1e4d929105da9934d853ea555aa8219ee1341b181d23d60d,True,development,3,6
7f5e5a745c07f35c2427528ae3a47e49d660fe25d21433532840922a4d181967,3faa4c2eb6c1aab314f71d400c7a08577cbc5bf20e97e0d9896dae2e77d6a85b,0,Li,Co:3|Fe:1|O:16|P:4,g_7f5e5a745c07f35c2427528ae3a47e49d660fe25d21433532840922a4d181967,True,development,1,4
7f675316b6d9cc22b3d306d6e66d692203e6346e0631e29ca0703e1d78fb8498,db122c8522a6ec14635e5c0bcba02a60f9316cd70e2524bea50ae60854207730,0,Zn,Fe:2|Tb:1,g_7f675316b6d9cc22b3d306d6e66d692203e6346e0631e29ca0703e1d78fb8498,True,development,9,
7f6fe87f437edec527632f2a6587be4605b4b522e321ddb05a4ba612ade784cd,a10353599eb1683f9d58b183de2504fbfd1d33deb8037a59bf0de20025c34212,0,Li,Fe:1|O:4|P:1,g_06386f12df73e58d296ee14cda80356d202ceac8dab9db161d01b87ab31457b3,True,development,9,9
7f721bc96c0549f01d9b020e1523ee8385341b58efa597e5e75e276a3d8a5667,a3bed3d8986bf55002494140ab3d48003e4e6ea40d8d622ed652b476dd44e47e,0,Ca,O:5|V:2,g_0ddb746ece3e988368decba2b666f8f286b0078ae81aa69c1a466dd764ede434,True,development,3,
7f73cd0fa2915a996fa39417b99ff7a77080b62bfe4c4d9fcdf37c791ec52ab3,aa8249a3a696813386b126f77fdd1a9df554af86df4ca560ccb7dea702e1c0c9,0,Y,Cr:1|O:3,g_071a7baba50cf6299ae773dc9ec3a450b199abab6b524f7950b618156042c08c,True,development,8,
7f83184fecb25b1f4e39778d0ba4c5ace81a5f4697a7fe4d3902724f31e903be,58836f4aacc774b05ed908b7565ed5aeffb042def5f6c1cdb78921ef72df2780,0,Li,Mn:1|O:4|Si:1,g_08f384168e1ed8f62d8d6b4e45c50bb43f88417ff5b2d718d2f59584403d1ee5,True,development,8,2
7f84492e9536208b587c924ec8d85f36a017d3226dfae38849ff916f766e67c8,9fe5ff11eedf279934faa21f6bce3813111ac40f5067b8c28c3167e8aafbe5ff,0,Zn,Bi:1|O:6|P:1,g_4e02de291b5d7eefa8fb3875646444947fb6ec7abba96b19140bb120114e58f2,True,development,5,
7f88b49a5a6e32c747b83197fa65afb1928c9b0f2d8575d17501919a75d89bcf,3bbcfe2a801d82340fdb9218fb3fcfb4d6c920b36d4ca6493bd7516ff358cfa0,0,Mg,O:5|P:1|V:1,g_10e84e14f408c24952a9148ccd8c884b46c93258b02421c935a672e5979b1ad1,True,holdout,,
7f8a605cf8c7802c738e99e8e91b4d74270124d269e39ee46138c6a97b10eeba,ad532578a3804ffb875be1488c9c54d1928241a7172b7dc7706468c81c918d27,0,Li,O:3|Re:1,g_492c286c4f8a3b9ccb197746dd229cf155b151722c997b1dd5dd9c5161ec5061,True,development,4,7
7f8a9d3b27f521ca90cf84739a005be0e89c312f5a915a7d9e3f486dcc24c417,bd9508ffff136e6942a1eec4ac8818dd2c7e307da38c570455cd526e17d4d969,0,Li,Co:1|O:12|P:4,g_0402e970e94d38b479117cf82f3847e5cfa64cb50566b7bebe35068d6fb7fc64,True,development,2,6
7f8e1e3bce931211ecccc79816187225165f6d703cd62f00cd60396ee927aa76,20a3f030a1d88cd0f531a4a661d6524503de6aa1802deab315ba44e2f732835e,0,Zn,Mg:1|Mn:4|O:8,g_000369223c9cf92980690254ce6978fa62ec9ea8df99c416b95219dd55162a3f,True,development,0,
7f96b0c0d97bebf7f4a7ffecfbc59a013360f276fb664c2fc5bbfb8dcdc1692c,4eba937e7f34861388aa3bb0f521137018b12af1849c9b69248cebd03e31d4c6,0,Mg,O:10|Si:4|Sn:1,g_70eaf1c72cc9231101278bd9b47a4e41d044945dac1b484d94f5360ce0454d88,True,development,0,
7fb9141d1fd2f935ccedb84ff19431ac204e515f5e3f7579a87e0702dba32115,8a963dacdf64d9cfd5ebb7e72c4c9aad7608b3e6137d140657092123190a3b8e,0,Mg,Mo:1|S:4|Te:4|W:3,g_7fb9141d1fd2f935ccedb84ff19431ac204e515f5e3f7579a87e0702dba32115,True,development,5,
7fbac55a9815e5bfbae1ea4ae20685f0dab920787ef71fb42750f4f8014c933d,a6f7c19745fad7d4c6a058ce34a612c5bbb9fd8e2c5edc33fa8e5791766cb827,0,Li,O:13|Ti:8,g_3c86b62ccb49a907aa309cc63198a19cd21190afbed08981fd3a4383f3e5b7e2,True,development,3,2
